"gene","importance","Non-unique Gene name","Annotation"
"group_34263",0,"","hypothetical protein"
"group_34264",0,"","hypothetical protein"
"group_34265",0,"","hypothetical protein"
"group_34266",0,"nudI_2","Nucleoside triphosphatase NudI"
"group_34267",0,"","hypothetical protein"
"group_34269",0,"","hypothetical protein"
"group_3427",0,"prtR","HTH-type transcriptional regulator PrtR"
"group_34270",0,"","hypothetical protein"
"group_34272",0,"","hypothetical protein"
"group_34273",0,"","hypothetical protein"
"group_34274",0,"","hypothetical protein"
"group_34275",0,"","hypothetical protein"
"group_34277",0,"","hypothetical protein"
"group_34278",0,"","hypothetical protein"
"group_34279",0,"","hypothetical protein"
"group_3428",0,"","hypothetical protein"
"group_34281",0,"","hypothetical protein"
"group_34282",0,"","hypothetical protein"
"group_34283",0,"","hypothetical protein"
"group_34284",0,"","hypothetical protein"
"group_34285",0,"","hypothetical protein"
"group_34287",0,"","hypothetical protein"
"group_34288",0,"yadA","Adhesin YadA"
"group_34291",0,"","hypothetical protein"
"group_34292",0,"","hypothetical protein"
"group_34293",0,"","hypothetical protein"
"group_34294",0,"","hypothetical protein"
"group_34296",0,"","hypothetical protein"
"group_34298",0,"","hypothetical protein"
"group_34300",0,"","hypothetical protein"
"group_34301",0,"","hypothetical protein"
"group_34302",0,"","hypothetical protein"
"group_34303",0,"","hypothetical protein"
"group_34304",0,"","hypothetical protein"
"group_34305",0,"","hypothetical protein"
"group_34306",0,"","hypothetical protein"
"group_34307",0,"","hypothetical protein"
"group_34309",0,"","hypothetical protein"
"group_34311",0,"","hypothetical protein"
"group_34312",0,"","hypothetical protein"
"group_34314",0,"","hypothetical protein"
"group_34316",0,"","hypothetical protein"
"group_34317",0,"","hypothetical protein"
"group_34318",0,"","hypothetical protein"
"group_34319",0,"","hypothetical protein"
"group_3432",0,"","hypothetical protein"
"group_34321",0,"","hypothetical protein"
"group_34323",0,"","hypothetical protein"
"group_34325",0,"","hypothetical protein"
"group_34327",0,"","hypothetical protein"
"group_34328",0,"","hypothetical protein"
"group_34329",0,"","hypothetical protein"
"group_3433",0,"","hypothetical protein"
"group_34331",0,"","hypothetical protein"
"group_34333",0,"","hypothetical protein"
"group_34335",0,"","hypothetical protein"
"group_34338",0,"","hypothetical protein"
"group_34339",0,"","hypothetical protein"
"group_34341",0,"","hypothetical protein"
"group_34342",0,"","hypothetical protein"
"group_34343",0,"","hypothetical protein"
"group_34344",0,"","hypothetical protein"
"group_34345",0,"","hypothetical protein"
"group_34346",0,"","hypothetical protein"
"group_34347",0,"","hypothetical protein"
"group_34348",0,"","hypothetical protein"
"group_34349",0,"","hypothetical protein"
"group_3435",0,"","hypothetical protein"
"group_34350",0,"","hypothetical protein"
"group_34351",0,";tnpA;tnpA_2","Tn3 family transposase ISAcsp1;hypothetical protein;Tn3 family transposase ISAzs17;Tn3 family transposase ISAzs29;Transposase for transposon;Tn3 family transposase ISPa40"
"group_34356",0,"","hypothetical protein"
"group_34357",0,"","hypothetical protein"
"group_34359",0,"","putative protein"
"group_3436",0,"","hypothetical protein"
"group_34360",0,"rfbX","Putative O-antigen transporter"
"group_34361",0,"","hypothetical protein"
"group_34364",0,"","hypothetical protein"
"group_34365",0,"","hypothetical protein"
"group_34366",0,"","hypothetical protein"
"group_34367",0,"","hypothetical protein"
"group_34368",0,"","hypothetical protein"
"group_34369",0,"","hypothetical protein"
"group_3437",0,"","hypothetical protein"
"group_34370",0,"","hypothetical protein"
"group_34371",0,"","hypothetical protein"
"group_34372",0,"","Type IV secretion system protein VirB11"
"group_34373",0,"virB9","Type IV secretion system protein virB9"
"group_34374",0,"ptlE","Type IV secretion system protein PtlE"
"group_34375",0,"","hypothetical protein"
"group_34377",0,"","hypothetical protein"
"group_34378",0,"","hypothetical protein"
"group_34380",0,"","hypothetical protein"
"group_34384",0,"","hypothetical protein"
"group_34385",0,"","hypothetical protein"
"group_34386",0,"","hypothetical protein"
"group_34387",0,"lpsL","UDP-glucuronate 4-epimerase"
"group_34389",0,"","hypothetical protein"
"group_3439",0,"","hypothetical protein"
"group_34390",0,"","hypothetical protein"
"group_34391",0,"","hypothetical protein"
"group_34394",0,"","hypothetical protein"
"group_34395",0,"","hypothetical protein"
"group_34396",0,"","hypothetical protein"
"group_34397",0,"","hypothetical protein"
"group_34398",0,"","hypothetical protein"
"group_34399",0,"","hypothetical protein"
"group_344",0,"","hypothetical protein"
"group_34400",0,"","hypothetical protein"
"group_34402",0,"kfoC","Chondroitin synthase"
"group_34403",0,"","hypothetical protein"
"group_34405",0,"","hypothetical protein"
"group_34406",0,"","hypothetical protein"
"group_34407",0,"","hypothetical protein"
"group_34409",0,"","hypothetical protein"
"group_34410",0,"","hypothetical protein"
"group_34411",0,"","hypothetical protein"
"group_34412",0,"","hypothetical protein"
"group_34413",0,"","hypothetical protein"
"group_34417",0,"","hypothetical protein"
"group_34418",0,"","hypothetical protein"
"group_34419",0,"","hypothetical protein"
"group_3442",0,"","hypothetical protein"
"group_34420",0,"","hypothetical protein"
"group_34421",0,"","hypothetical protein"
"group_34422",0,"","hypothetical protein"
"group_34424",0,"","hypothetical protein"
"group_34425",0,"","hypothetical protein"
"group_34426",0,"","hypothetical protein"
"group_34428",0,"","hypothetical protein"
"group_34429",0,"","hypothetical protein"
"group_34430",0,"","hypothetical protein"
"group_34431",0,"","hypothetical protein"
"group_34432",0,"","hypothetical protein"
"group_34433",0,"","hypothetical protein"
"group_34435",0,"","hypothetical protein"
"group_34436",0,"","hypothetical protein"
"group_34437",0,"","hypothetical protein"
"group_34438",0,"","hypothetical protein"
"group_3444",0,"","hypothetical protein"
"group_34440",0,"","hypothetical protein"
"group_34441",0,"","hypothetical protein"
"group_34442",0,"","hypothetical protein"
"group_34443",0,"","hypothetical protein"
"group_34444",0,"","hypothetical protein"
"group_34445",0,"","hypothetical protein"
"group_34446",0,"","hypothetical protein"
"group_34447",0,"","hypothetical protein"
"group_34449",0,"","P fimbrial regulatory protein KS71A"
"group_34451",0,"","hypothetical protein"
"group_34452",0,"","hypothetical protein"
"group_34453",0,"","hypothetical protein"
"group_34454",0,"","hypothetical protein"
"group_34455",0,"","hypothetical protein"
"group_34456",0,"","hypothetical protein"
"group_34458",0,"","hypothetical protein"
"group_34459",0,"","hypothetical protein"
"group_34460",0,"","Tn3 family transposase ISYps3"
"group_34462",0,"","hypothetical protein"
"group_34464",0,"","hypothetical protein"
"group_34465",0,"","hypothetical protein"
"group_34466",0,"","hypothetical protein"
"group_34467",0,"","hypothetical protein"
"group_34468",0,"","hypothetical protein"
"group_34470",0,"","hypothetical protein"
"group_34471",0,"","hypothetical protein"
"group_34473",0,"","hypothetical protein"
"group_34474",0,"","hypothetical protein"
"group_34476",0,";smc","hypothetical protein;Chromosome partition protein Smc"
"group_34478",0,"","hypothetical protein"
"group_34479",0,"","hypothetical protein"
"group_34481",0,";smc_2;smc","hypothetical protein;Chromosome partition protein Smc"
"group_34483",0,"","hypothetical protein"
"group_34484",0,"","hypothetical protein"
"group_34485",0,"","hypothetical protein"
"group_34486",0,"","hypothetical protein"
"group_34487",0,"","hypothetical protein"
"group_34488",0,"","hypothetical protein"
"group_34489",0,"","hypothetical protein"
"group_3449",0,"","hypothetical protein"
"group_34490",0,"","hypothetical protein"
"group_34491",0,"","hypothetical protein"
"group_34492",0,"","hypothetical protein"
"group_34494",0,"","hypothetical protein"
"group_34495",0,"","hypothetical protein"
"group_34496",0,"dpnM","Type II methyltransferase M1.DpnII"
"group_34497",0,"","hypothetical protein"
"group_34498",0,"","hypothetical protein"
"group_34499",0,"","hypothetical protein"
"group_3450",0,"","hypothetical protein"
"group_34500",0,"hsdBR","Type II restriction enzyme BsuBI"
"group_34501",0,"","hypothetical protein"
"group_34502",0,"","hypothetical protein"
"group_34503",0,"","hypothetical protein"
"group_34504",0,"","hypothetical protein"
"group_34505",0,"","hypothetical protein"
"group_34507",0,"","hypothetical protein"
"group_34508",0,"","hypothetical protein"
"group_34509",0,"","hypothetical protein"
"group_34510",0,"","hypothetical protein"
"group_34511",0,";xerC_3","hypothetical protein;Tyrosine recombinase XerC"
"group_34513",0,"","hypothetical protein"
"group_34516",0,"","hypothetical protein"
"group_34517",0,"","hypothetical protein"
"group_34519",0,"","hypothetical protein"
"group_3452",0,"","hypothetical protein"
"group_34520",0,"","hypothetical protein"
"group_34521",0,"","hypothetical protein"
"group_34524",0,"cai","Colicin-A immunity protein"
"group_34526",0,"","hypothetical protein"
"group_34527",0,"","hypothetical protein"
"group_34530",0,"","hypothetical protein"
"group_34532",0,"","hypothetical protein"
"group_34533",0,"","hypothetical protein"
"group_34534",0,"","hypothetical protein"
"group_34536",0,"","hypothetical protein"
"group_3454",0,"","hypothetical protein"
"group_34540",0,"","hypothetical protein"
"group_34541",0,"","hypothetical protein"
"group_34542",0,"","hypothetical protein"
"group_34544",0,"","hypothetical protein"
"group_34545",0,"","hypothetical protein"
"group_34546",0,"","hypothetical protein"
"group_34547",0,"","hypothetical protein"
"group_34548",0,"","hypothetical protein"
"group_34549",0,"","hypothetical protein"
"group_3455",0,"","hypothetical protein"
"group_34550",0,"ddeIM;","Type II methyltransferase M.DdeI;hypothetical protein"
"group_34553",0,"","hypothetical protein"
"group_34554",0,"","hypothetical protein"
"group_34555",0,"","hypothetical protein"
"group_34556",0,"catD","3-oxoadipate enol-lactonase 2"
"group_34557",0,"","hypothetical protein"
"group_34559",0,"","hypothetical protein"
"group_3456",0,"","hypothetical protein"
"group_34560",0,"","hypothetical protein"
"group_34561",0,"","hypothetical protein"
"group_34564",0,"","hypothetical protein"
"group_34565",0,"","hypothetical protein"
"group_34566",0,"","hypothetical protein"
"group_34568",0,"","hypothetical protein"
"group_3457",0,"","hypothetical protein"
"group_34570",0,"","hypothetical protein"
"group_34571",0,";papA","hypothetical protein;Pap fimbrial major pilin protein"
"group_34572",0,"","hypothetical protein"
"group_34573",0,"","hypothetical protein"
"group_34575",0,"","hypothetical protein"
"group_34576",0,"","hypothetical protein"
"group_34579",0,"","hypothetical protein"
"group_3458",0,"","hypothetical protein"
"group_34580",0,"","hypothetical protein"
"group_34581",0,"","hypothetical protein"
"group_34582",0,"","hypothetical protein"
"group_34583",0,"","hypothetical protein"
"group_34584",0,"","hypothetical protein"
"group_34585",0,"","hypothetical protein"
"group_34588",0,"","hypothetical protein"
"group_3459",0,"","hypothetical protein"
"group_34590",0,";pqqE","S-adenosylmethionine-dependent nucleotide dehydratase;PqqA peptide cyclase"
"group_34593",0,"","hypothetical protein"
"group_34594",0,"","hypothetical protein"
"group_34596",0,"","hypothetical protein"
"group_34598",0,"","hypothetical protein"
"group_34599",0,"","hypothetical protein"
"group_3460",0,"","hypothetical protein"
"group_34600",0,"","hypothetical protein"
"group_34601",0,"","hypothetical protein"
"group_34602",0,"","hypothetical protein"
"group_34603",0,"","hypothetical protein"
"group_34606",0,"","hypothetical protein"
"group_34607",0,"","hypothetical protein"
"group_34609",0,"","hypothetical protein"
"group_3461",0,"","hypothetical protein"
"group_34610",0,"papB;","Major pilu subunit operon regulatory protein PapB;hypothetical protein"
"group_34611",0,"","hypothetical protein"
"group_34613",0,";recF_1","hypothetical protein;DNA replication and repair protein RecF"
"group_34614",0,"","hypothetical protein"
"group_34616",0,"","hypothetical protein"
"group_34617",0,"","hypothetical protein"
"group_34618",0,"","hypothetical protein"
"group_34619",0,"caf1M","Chaperone protein caf1M"
"group_3462",0,"","hypothetical protein"
"group_34620",0,"","hypothetical protein"
"group_34621",0,"","hypothetical protein"
"group_34622",0,"","hypothetical protein"
"group_34624",0,"","hypothetical protein"
"group_34626",0,"","hypothetical protein"
"group_34627",0,";tnpR_2;tnpR","hypothetical protein;Transposon Tn3 resolvase"
"group_34629",0,"","hypothetical protein"
"group_3463",0,"","hypothetical protein"
"group_34630",0,"","hypothetical protein"
"group_34631",0,"","hypothetical protein"
"group_34632",0,"","hypothetical protein"
"group_34634",0,"","hypothetical protein"
"group_34635",0,"rns","DNA-binding dual transcriptional regulator Rns"
"group_34637",0,"","hypothetical protein"
"group_34638",0,"","hypothetical protein"
"group_34639",0,"","hypothetical protein"
"group_3464",0,"","hypothetical protein"
"group_34640",0,"","hypothetical protein"
"group_34642",0,"","hypothetical protein"
"group_34643",0,";yddM_2","hypothetical protein;putative HTH-type transcriptional regulator YddM"
"group_34645",0,"","hypothetical protein"
"group_34646",0,"","hypothetical protein"
"group_34647",0,"","hypothetical protein"
"group_34650",0,"","hypothetical protein"
