"gene","importance","Non-unique Gene name","Annotation"
"group_9903",0,"thiS","Sulfur carrier protein ThiS"
"group_9908",0,"","hypothetical protein"
"group_9911",0,"","hypothetical protein"
"group_9914",0,"","hypothetical protein"
"group_9919",0,"","hypothetical protein"
"group_9920",0,"","hypothetical protein"
"group_9921",0,"","hypothetical protein"
"group_9922",0,"","hypothetical protein"
"group_9925",0,"","hypothetical protein"
"group_9926",0,"","hypothetical protein"
"group_9931",0,"","hypothetical protein"
"group_9938",0,"","hypothetical protein"
"group_994",0,"","hypothetical protein"
"group_9940",0,"","hypothetical protein"
"group_9943",0,"","hypothetical protein"
"group_9944",0,"","hypothetical protein"
"group_9955",0,"","hypothetical protein"
"group_9958",0,"","hypothetical protein"
"group_9959",0,"","hypothetical protein"
"group_9960",0,"","hypothetical protein"
"group_9965",0,"","hypothetical protein"
"group_9976",0,"","hypothetical protein"
"group_9982",0,"","hypothetical protein"
"group_9984",0,"","hypothetical protein"
"group_9986",0,"","hypothetical protein"
"group_9999",0,"","hypothetical protein"
"grpE_1~~~grpE~~~grpE_2",0,"grpE_1;grpE;grpE_2;","Protein GrpE;hypothetical protein"
"gspB~~~gspB_1~~~gspB_2",0,";gspB;gspB_1;gspB_2","hypothetical protein;Putative general secretion pathway protein B"
"gspM~~~gspM_1",0,"gspM;;gspM_1","Putative type II secretion system protein M;hypothetical protein"
"gspO_2~~~gspO~~~gspO_1",0,"gspO_2;gspO;gspO_1","Prepilin leader peptidase/N-methyltransferase"
"haeIIIM",0,"haeIIIM;","Type II methyltransferase M.HaeIII;hypothetical protein"
"hcaD~~~hcaD_1~~~hcaD_3~~~hcaD_2",0,"hcaD;hcaD_1;hcaD_3;hcaD_2","3-phenylpropionate/cinnamic acid dioxygenase ferredoxin--NAD(+) reductase component"
"hcaE_2~~~hcaE~~~hcaE_1",0,";hcaE_2;hcaE;hcaE_1","hypothetical protein;3-phenylpropionate/cinnamic acid dioxygenase subunit alpha"
"hcaF~~~hcaF_1~~~hcaF_2",0,";hcaF;hcaF_1;hcaF_2","hypothetical protein;3-phenylpropionate/cinnamic acid dioxygenase subunit beta"
"hcaR_2",0,";hcaR_2","hypothetical protein;Hca operon transcriptional activator HcaR"
"hcaR_3~~~hcaR_1~~~hcaR_2",0,"hcaR_3;hcaR_1;;hcaR_2","Hca operon transcriptional activator HcaR;hypothetical protein"
"hchA_2~~~hchA_1~~~hchA",0,"hchA_2;hchA_1;hchA;","Protein/nucleic acid deglycase HchA;Protein/nucleic acid deglycase 1;hypothetical protein"
"hcpA_2~~~hcpA_1",0,"hcpA_2;;hcpA_1","Major exported protein;hypothetical protein"
"hcpA_3~~~hcpA",0,";hcpA_3;hcpA","hypothetical protein;Major exported protein"
"hdfR_1~~~punR_2~~~punR_1~~~allS_2~~~yahB_2",0,"hdfR_1;punR_2;punR_1;allS_2;yahB_2","HTH-type transcriptional regulator HdfR;HTH-type transcriptional regulator PunR;HTH-type transcriptional activator AllS;putative HTH-type transcriptional regulator YahB"
"hdfR_2~~~cynR_1~~~cynR_2~~~crgA_1~~~oxyR_3~~~hdfR_1~~~cynR~~~pgrR_1~~~oxyR_2",0,"hdfR_2;;cynR_1;cynR_2;crgA_1;oxyR_3;hdfR_1;cynR;pgrR_1;oxyR_2","HTH-type transcriptional regulator HdfR;hypothetical protein;HTH-type transcriptional regulator CynR;HTH-type transcriptional regulator CrgA;putative hydrogen peroxide-inducible genes activator;HTH-type transcriptional regulator PgrR"
"hemB_3~~~hemB",0,"hemB_3;hemB","Delta-aminolevulinic acid dehydratase"
"hemN_1~~~hemW_2",0,"hemN_1;hemW_2;","Oxygen-independent coproporphyrinogen III oxidase;Heme chaperone HemW;hypothetical protein"
"hemR~~~hemR_2~~~hemR_1~~~hemR_3",0,"hemR;hemR_2;hemR_1;hemR_3","Hemin receptor"
"hha",0,"hha","Hemolysin expression-modulating protein Hha"
"hha_2~~~hha",0,"hha_2;hha","Hemolysin expression-modulating protein Hha"
"hhaIM_2",0,";hhaIM_2","hypothetical protein;Type II methyltransferase M.HhaI"
"hhoB_2~~~hhoB",0,";hhoB_2;hhoB","hypothetical protein;Putative serine protease HhoB"
"hifA~~~smf1~~~smf1_2",0,"hifA;smf-1;;smf-1_2","Major fimbrial subunit;Major fimbrial subunit SMF-1;hypothetical protein"
"higA_2~~~higA_1",0,";higA_2;higA_1","hypothetical protein;Antitoxin HigA"
"higA_3",0,"higA_3","Antitoxin HigA"
"higA_3~~~higA_2~~~higA_1",0,";higA_3;higA_2;higA_1","hypothetical protein;Antitoxin HigA"
"higA1",0,";higA1","hypothetical protein;Antitoxin HigA1"
"higB",0,";higB","hypothetical protein;mRNA interferase toxin HigB"
"higB_1~~~higB~~~higB_3",0,"higB_1;higB;higB_3","mRNA interferase toxin HigB"
"higB_3",0,";higB_3","hypothetical protein;mRNA interferase toxin HigB"
"higB2~~~higB2_1",0,"higB-2;higB-2_1","Toxin HigB-2"
"hin_1~~~hin_2~~~hin_4~~~hin_3",0,";hin_1;hin_2;hin_4;hin_3","hypothetical protein;DNA-invertase hin"
"hin_3~~~hin_2~~~hin_1~~~hin_4~~~hin",0,"hin_3;hin_2;hin_1;hin_4;hin;","DNA-invertase hin;hypothetical protein"
"hin_4~~~hin_3~~~hin_1",0,"hin_4;;hin_3;hin_1","DNA-invertase hin;hypothetical protein"
"hin_4~~~hin_3~~~hin_1~~~hin_5~~~hin_2~~~hin",0,"hin_4;hin_3;hin_1;hin_5;hin_2;hin","DNA-invertase hin"
"hin~~~hin_2~~~hin_3~~~hin_1",0,"hin;;hin_2;hin_3;hin_1","DNA-invertase hin;hypothetical protein"
"hip1~~~caeB~~~caeB_2",0,"hip1;caeB;;caeB_2","Serine protease Hip1;Carboxylesterase B;hypothetical protein"
"hisC_1~~~norG~~~lysN~~~tauR~~~hisC_2",0,"hisC_1;;norG;lysN;tauR;hisC_2","Histidinol-phosphate aminotransferase;hypothetical protein;HTH-type transcriptional regulator NorG;2-aminoadipate transaminase;HTH-type transcriptional regulator TauR"
"hiuH_2",0,"hiuH_2","5-hydroxyisourate hydrolase"
"hldD_1~~~galE_2",0,";hldD_1;galE_2","hypothetical protein;ADP-L-glycero-D-manno-heptose-6-epimerase;UDP-glucose 4-epimerase"
"hldE_2~~~hldE_1~~~hldE",0,"hldE_2;hldE_1;hldE","Bifunctional protein HldE"
"hlyB_1~~~lagD~~~hlyB",0,"hlyB_1;lagD;hlyB","Alpha-hemolysin translocation ATP-binding protein HlyB;Lactococcin-G-processing and transport ATP-binding protein LagD"
"hlyC",0,"hlyC;","Protein-lysine myristoyltransferase HlyC;hypothetical protein"
"hlyD_1~~~hlyD_2~~~hlyD~~~ltxD",0,"hlyD_1;hlyD_2;hlyD;ltxD","Hemolysin secretion protein D plasmid;Hemolysin secretion protein D chromosomal;Leukotoxin export protein LtxD"
"hmuU_2",0,";hmuU_2","hypothetical protein;Hemin transport system permease protein HmuU"
"hmuU_3~~~hmuU_2",0,"hmuU_3;;hmuU_2","Hemin transport system permease protein HmuU;hypothetical protein"
"hmuU~~~hmuU_1~~~btuC_2",0,";hmuU;hmuU_1;btuC_2","hypothetical protein;Hemin transport system permease protein HmuU;Vitamin B12 import system permease protein BtuC"
"hmuV",0,"hmuV","Hemin import ATP-binding protein HmuV"
"hokC_2",0,";hokC_2","hypothetical protein;Toxic protein HokC"
"hokC_2~~~hokC",0,";hokC_2;hokC","hypothetical protein;Toxic protein HokC"
"hokC~~~hokC_1",0,";hokC;hokC_1","hypothetical protein;Toxic protein HokC"
"hokC~~~hokC_1~~~hokC_2",0,"hokC;hokC_1;hokC_2","Toxic protein HokC"
"hokE_3",0,"hokE_3","Toxic protein HokE"
"holE_2",0,";holE_2","hypothetical protein;DNA polymerase III subunit theta"
"hosA",0,"hosA","Transcriptional regulator HosA"
"hpaIIM",0,";hpaIIM","hypothetical protein;Type II methyltransferase M.HpaII"
"hprS_1~~~rcsC_1~~~hprR_2~~~hprS_2~~~rcsC_2~~~hprS_3",0,"hprS_1;rcsC_1;hprR_2;hprS_2;rcsC_2;hprS_3","Sensor histidine kinase HprS;Sensor histidine kinase RcsC;Transcriptional regulatory protein HprR"
"hscC_3~~~hscC_2~~~dnaK_1~~~hscC_1~~~hscC",0,"hscC_3;hscC_2;dnaK_1;hscC_1;hscC","Chaperone protein HscC;Chaperone protein DnaK"
"hsdM_1",0,";hsdM_1","Type I restriction enzyme MpnII methylase subunit;Type I restriction enzyme EcoR124I/EcoR124II methylase subunit;hypothetical protein"
"hsdM~~~hsdM_1",0,"hsdM;hsdM_1","Type I restriction enzyme EcoR124I/EcoR124II methylase subunit"
"hsdM~~~hsdM_2",0,";hsdM;hsdM_2","hypothetical protein;Type I restriction enzyme EcoR124I/EcoR124II methylase subunit"
"hsdM~~~hsdM_2~~~hsdM_1",0,";hsdM;hsdM_2;hsdM_1","hypothetical protein;Type I restriction enzyme HindI methylase subunit"
"hsdR_1~~~hsdR",0,";hsdR_1;hsdR","hypothetical protein;Type I restriction enzyme EcoR124I/EcoR124II endonuclease subunit;Type I restriction enzyme SauN315I endonuclease subunit"
"hsdS_2",0,";hsdS_2","hypothetical protein;Type I restriction enzyme EcoKI specificity subunit"
"hsdS_2~~~hsdS",0,"hsdS_2;hsdS;","Type I restriction enzyme HindI specificity subunit;hypothetical protein"
"hsdS~~~hsdS_2",0,"hsdS;;hsdS_2","Type I restriction enzyme EcoKI specificity subunit;hypothetical protein"
"hslJ~~~hslJ_2~~~hslJ_1",0,"hslJ;;hslJ_2;hslJ_1","Heat shock protein HslJ;hypothetical protein"
"htpG_2",0,"htpG_2;","Chaperone protein HtpG;hypothetical protein"
"htpX_1~~~htpX_2",0,"htpX_1;htpX_2","Protease HtpX"
"htpX_1~~~htpX_3~~~htpX_2",0,";htpX_1;htpX_3;htpX_2","hypothetical protein;Protease HtpX"
"htpX_2~~~htpX_1~~~htpX_3",0,"htpX_2;htpX_1;htpX_3","Protease HtpX"
"htrE",0,"htrE","Outer membrane usher protein HtrE"
"htrE_2~~~yraJ_2~~~htrE",0,";htrE_2;yraJ_2;htrE","hypothetical protein;Outer membrane usher protein HtrE;Outer membrane usher protein YraJ"
"htrE_3~~~htrE_1~~~htrE_2~~~staC",0,"htrE_3;htrE_1;htrE_2;staC","Outer membrane usher protein HtrE;Sta fimbria outer membrane usher protein StaC"
"hupB",0,"hupB","DNA-binding protein HU-beta"
"hutH~~~hutH_2~~~hutH_1",0,";hutH;hutH_2;hutH_1","hypothetical protein;Histidine ammonia-lyase"
"hutX~~~hutX_2",0,"hutX;hutX_2","Intracellular heme transport protein HutX"
"hxlB",0,"hxlB","3-hexulose-6-phosphate isomerase"
"hxpB_2",0,"hxpB_2","Hexitol phosphatase B"
"hyfA~~~hyfA_1~~~hyfA_2",0,"hyfA;;hyfA_1;hyfA_2","Hydrogenase-4 component A;hypothetical protein"
"hyfB_1~~~ndhB_1~~~ndhB_2~~~dabB~~~ndhB",0,";hyfB_1;ndhB_1;ndhB_2;dabB;ndhB","hypothetical protein;Hydrogenase-4 component B;NAD(P)H-quinone oxidoreductase subunit 2 chloroplastic;inorganic carbon transporter subunit DabB"
"hyfB_2~~~hyfB~~~hyfB_1~~~hyfB_4~~~hyfB_3~~~ndhB_2~~~ndhB_3~~~ndhD",0,";hyfB_2;hyfB;hyfB_1;hyfB_4;hyfB_3;ndhB_2;ndhB_3;ndhD","hypothetical protein;Hydrogenase-4 component B;NAD(P)H-quinone oxidoreductase subunit 2 chloroplastic;NAD(P)H-quinone oxidoreductase chain 4"
"hyfE~~~hyfE_2~~~hyfE_1",0,"hyfE;hyfE_2;hyfE_1;","Hydrogenase-4 component E;hypothetical protein"
"icd_2~~~icd",0,"icd_2;icd","Isocitrate dehydrogenase [NADP]"
"icd_2~~~icd_1",0,"icd_2;icd_1","Isocitrate dehydrogenase [NADP]"
"icsA_2~~~icsA",0,";icsA_2;icsA","hypothetical protein;Outer membrane autotransporter IcsA"
"icsA_4~~~icsA_5~~~icsA_2",0,"icsA_4;icsA_5;icsA_2","Outer membrane autotransporter IcsA"
"icsA~~~icsA_3~~~icsA_2~~~icsA_1~~~bmaC",0,";icsA;icsA_3;icsA_2;icsA_1;bmaC","hypothetical protein;Outer membrane autotransporter IcsA;Adhesin BmaC autotransporter"
"icsB",0,"icsB","N-epsilon-fatty acyltransferase IcsB"
"icsP",0,"icsP","Outer membrane protease IcsP"
"imm",0,";imm","hypothetical protein;Colicin-E2 immunity protein;Colicin-E9 immunity protein"
"imm_2",0,"imm_2","Colicin-E9 immunity protein;Colicin-E7 immunity protein"
"imm_2~~~imm_1~~~imm_3",0,";imm_2;imm_1;imm_3","hypothetical protein;Colicin-E7 immunity protein;Colicin-E8 immunity protein"
"insK~~~gatC_2~~~gatC_3~~~gatC_4~~~gatC_1",0,";insK;gatC_2;gatC_3;gatC_4;gatC_1","IS3 family transposase ISEc25;hypothetical protein;Putative transposase InsK for insertion sequence element IS150;IS3 family transposase IS629;PTS system galactitol-specific EIIC component;IS3 family transposase IS1203"
"intA_1~~~intA_7",0,"intA_1;intA_7;","Prophage integrase IntA;hypothetical protein"
"intA_2~~~intA_3~~~intA_1~~~intA_5",0,"intA_2;intA_3;intA_1;intA_5","Prophage integrase IntA"
"intA_3~~~intA_2~~~intA_1~~~intA_4~~~intA_5~~~intA~~~intA_6",0,";intA_3;intA_2;intA_1;intA_4;intA_5;intA;intA_6","hypothetical protein;Prophage integrase IntA"
"intA_4~~~intA_1~~~intA_2",0,"intA_4;intA_1;intA_2;","Prophage integrase IntA;hypothetical protein"
"intA_4~~~intA_3~~~intA_1~~~intA_2",0,"intA_4;intA_3;intA_1;intA_2","Prophage integrase IntA"
"intA_5~~~intA_1~~~intA_4",0,"intA_5;intA_1;;intA_4","Prophage integrase IntA;hypothetical protein"
"intA_5~~~intA_6~~~intA_2~~~intA_1~~~intA_4~~~intS_4~~~intS_1",0,";intA_5;intA_6;intA_2;intA_1;intA_4;intS_4;intS_1","hypothetical protein;Prophage integrase IntA;Prophage integrase IntS"
"intA_6~~~intA_1",0,"intA_6;intA_1","Prophage integrase IntA"
"intA_7~~~intA_4~~~intA_2",0,"intA_7;;intA_4;intA_2","Prophage integrase IntA;hypothetical protein"
"intA~~~intA_5",0,"intA;intA_5","Prophage integrase IntA"
"intQ_4~~~intQ_3~~~intQ~~~intQ_2~~~intQ_1",0,"intQ_4;intQ_3;intQ;;intQ_2;intQ_1","Putative defective protein IntQ;hypothetical protein"
"intS_1",0,";intS_1","hypothetical protein;Prophage integrase IntS"
"intS_1~~~intS_3~~~intA_3~~~intA_1",0,"intS_1;intS_3;intA_3;intA_1","Prophage integrase IntS;Prophage integrase IntA"
"intS_2~~~intA_1~~~intA_3",0,"intS_2;;intA_1;intA_3","Prophage integrase IntS;hypothetical protein;Prophage integrase IntA"
"intS_2~~~intS_1",0,"intS_2;intS_1;","Prophage integrase IntS;hypothetical protein"
"intS_2~~~intS_3~~~intA_3~~~intS_5~~~intA_2~~~intS_1~~~intA_4~~~intA_6~~~intA_1",0,"intS_2;;intS_3;intA_3;intS_5;intA_2;intS_1;intA_4;intA_6;intA_1","Prophage integrase IntS;hypothetical protein;Prophage integrase IntA"
"intS_3~~~intA_4~~~intA_6~~~intA_1~~~intS_4~~~intA_5~~~intA_3~~~intS_1",0,"intS_3;intA_4;intA_6;intA_1;;intS_4;intA_5;intA_3;intS_1","Prophage integrase IntS;Prophage integrase IntA;hypothetical protein"
"invA_2",0,"invA_2","type III secretion system export apparatus protein InvA"
"iolB",0,"iolB","5-deoxy-glucuronate isomerase"
"iolE",0,"iolE","Inosose dehydratase"
"iolG",0,"iolG","Myo-inositol 2-dehydrogenase"
"ipaA",0,"ipaA","Invasin IpaA"
"ipaD",0,"ipaD","Invasin IpaD"
"ipaJ",0,"ipaJ","Cysteine protease IpaJ"
"ipgA",0,"ipgA","Chaperone protein IpgA"
"ipgC",0,"ipgC","Chaperone protein IpgC"
"ipgD",0,"ipgD","Inositol phosphate phosphatase IpgD"
"ipgE",0,"ipgE","Chaperone protein IpgE"
"iprA~~~iprA_1~~~iprA_2",0,"iprA;iprA_1;iprA_2","Inhibitor of hydrogen peroxide resistance"
"ireA~~~cirA_2",0,";ireA;cirA_2","hypothetical protein;TonB-dependent siderophore receptor IreA;Colicin I receptor"
"kbaY_1~~~kbaY~~~kbaY_2~~~kbaY_4~~~kbaY_3",0,"kbaY_1;kbaY;kbaY_2;kbaY_4;kbaY_3","D-tagatose-16-bisphosphate aldolase subunit KbaY"
"kbaY_3~~~gatY_1~~~gatY_2~~~kbaY_2~~~kbaY_1",0,";kbaY_3;gatY_1;gatY_2;kbaY_2;kbaY_1","hypothetical protein;D-tagatose-16-bisphosphate aldolase subunit KbaY;D-tagatose-16-bisphosphate aldolase subunit GatY"
"kbaZ_2~~~kbaZ_3~~~kbaZ~~~agaS_1~~~kbaZ_1",0,"kbaZ_2;kbaZ_3;kbaZ;agaS_1;kbaZ_1","D-tagatose-16-bisphosphate aldolase subunit KbaZ;D-galactosamine-6-phosphate deaminase AgaS"
"kdpD_2~~~kdpD_1~~~kdpD~~~sasA~~~kdpD_3",0,"kdpD_2;;kdpD_1;kdpD;sasA;kdpD_3","Sensor protein KdpD;hypothetical protein;Adaptive-response sensory-kinase SasA"
